"","X2","X3"
"ENSG00000171133",-0.0188152664670143,0.917227354601821
"ENSG00000230657",-0.0188158115934583,0.917224964663969
"ENSG00000012963",-0.0190508021390374,0.916194787986969
"ENSG00000151929",-0.0190508021390374,0.916194787986969
"ENSG00000065970",-0.0190523941502498,0.916187809212414
"ENSG00000142102",-0.0190615835777126,0.917528243886593
"ENSG00000172785",-0.0191839149310237,0.915611293148931
"ENSG00000164300",-0.0192243407601799,0.915434096614664
"ENSG00000010404",-0.0193850267379679,0.914729809309131
"ENSG00000061337",-0.0193850267379679,0.914729809309131
"ENSG00000069509",-0.0193850267379679,0.914729809309131
"ENSG00000233889",-0.0194143310976672,0.914601375025383
"ENSG00000086548",-0.0194780166698331,0.914322263090833
"ENSG00000186009",-0.0195264026329646,0.914110210787596
"ENSG00000105642",-0.0195537729436774,0.913990262510025
"ENSG00000154001",-0.0195537729436774,0.913990262510025
"ENSG00000101624",-0.0195554072596102,0.913983100305285
"ENSG00000169627",-0.0195701345672778,0.913918559844648
"ENSG00000137185",-0.0197192513368984,0.913265105963133
"ENSG00000165282",-0.0197192513368984,0.913265105963133
"ENSG00000166562",-0.0197192513368984,0.913265105963133
"ENSG00000196547",-0.0197192513368984,0.913265105963133
"ENSG00000150656",-0.0197208992081533,0.913257885034529
"ENSG00000153162",-0.0197208992081533,0.913257885034529
"ENSG00000101198",-0.0197439990502415,0.913156662849416
"ENSG00000167646",-0.0198358052635079,0.912754386534656
"ENSG00000186395",-0.0198880254726291,0.912525577583941
"ENSG00000165091",-0.0199146716416351,0.912408826934779
"ENSG00000108106",-0.0199749269398014,0.912144823937722
"ENSG00000178997",-0.0200054673373031,0.912011017538816
"ENSG00000133216",-0.0200534759358289,0.911800682646646
"ENSG00000163083",-0.0201612903225806,0.912787793529674
"ENSG00000203710",-0.0202375049857099,0.910994470571066
"ENSG00000072080",-0.0202778291213431,0.910817826345214
"ENSG00000178394",-0.0203611524853522,0.910452832645927
"ENSG00000077157",-0.0203877005347594,0.910336544054812
"ENSG00000120051",-0.0203877005347594,0.910336544054812
"ENSG00000185567",-0.0203877005347594,0.910336544054812
"ENSG00000165935",-0.020392812440634,0.910314152550303
"ENSG00000163374",-0.0204013423566503,0.91027678940497
"ENSG00000179468",-0.0204445171361902,0.910087676069962
"ENSG00000166948",-0.0204546725702707,0.91004319413701
"ENSG00000137501",-0.0205278592375367,0.911208289603078
"ENSG00000158805",-0.0205353882527311,0.911175851398407
"ENSG00000188647",-0.0205565305305326,0.909597059770638
"ENSG00000127720",-0.0205582486575389,0.909589534665428
"ENSG00000105750",-0.0205702876212681,0.909536806260244
"ENSG00000077080",-0.0205909751433801,0.909446199674915
"ENSG00000221864",-0.0206697944218366,0.909100999646541
"ENSG00000147905",-0.0207236567950085,0.908865111248159
"ENSG00000062194",-0.0208907830594844,0.908133236270883
"ENSG00000134352",-0.0208942756254303,0.908117942505946
"ENSG00000091409",-0.0210561497326203,0.907409139812787
"ENSG00000124228",-0.0210561497326203,0.907409139812787
"ENSG00000132305",-0.0210561497326203,0.907409139812787
"ENSG00000104804",-0.0210579093239603,0.907401435424952
"ENSG00000133101",-0.0212250355884361,0.906669709296342
"ENSG00000163286",-0.0212429740965941,0.906591173890843
"ENSG00000142528",-0.0212841292946109,0.907950666070161
"ENSG00000256097",-0.0213643632700192,0.906059750770214
"ENSG00000087266",-0.0213903743315508,0.905945883539871
"ENSG00000143252",-0.0213903743315508,0.905945883539871
"ENSG00000149547",-0.0213903743315508,0.905945883539871
"ENSG00000154309",-0.0213903743315508,0.905945883539871
"ENSG00000164951",-0.0214011061865607,0.905898903808739
"ENSG00000189108",-0.021519338088759,0.906937804197997
"ENSG00000102078",-0.0215592881173879,0.905206483534144
"ENSG00000162736",-0.0215628924454441,0.905190706865899
"ENSG00000099365",-0.0216275659824047,0.906471798737254
"ENSG00000156475",-0.0217245989304813,0.90448293074607
"ENSG00000196850",-0.0217245989304813,0.90448293074607
"ENSG00000205309",-0.0217245989304813,0.90448293074607
"ENSG00000106615",-0.0217264143818638,0.90447498507166
"ENSG00000130202",-0.0217264143818638,0.90447498507166
"ENSG00000143321",-0.0217264143818638,0.90447498507166
"ENSG00000187959",-0.0217300466504475,0.904459087772365
"ENSG00000182111",-0.0217778552102895,0.904249848110056
"ENSG00000177181",-0.0218128495096307,0.905674079712992
"ENSG00000111540",-0.0218953705214439,0.90373555572225
"ENSG00000179933",-0.0219026946128082,0.903703503938624
"ENSG00000023697",-0.0220588235294118,0.903020286113265
"ENSG00000117360",-0.0220588235294118,0.903020286113265
"ENSG00000117650",-0.0220588235294118,0.903020286113265
"ENSG00000122729",-0.0220588235294118,0.903020286113265
"ENSG00000204366",-0.0220588235294118,0.903020286113265
"ENSG00000173409",-0.022066199829076,0.902988009220329
"ENSG00000182923",-0.0222277931752914,0.902280954381667
"ENSG00000187866",-0.0222296509874201,0.90227282591587
"ENSG00000108511",-0.0222912213334307,0.902003443346026
"ENSG00000125967",-0.0223607038123167,0.903315880987934
"ENSG00000132664",-0.0223967912204082,0.901541578971276
"ENSG00000141380",-0.0223967912204082,0.901541578971276
"ENSG00000156603",-0.0223967912204082,0.901541578971276
"ENSG00000116147",-0.0224192892584469,0.901443154972484
"ENSG00000176986",-0.0224230455270933,0.901426722258483
"ENSG00000101162",-0.022441827536115,0.901344556378367
"ENSG00000111886",-0.0225620457042431,0.900818660351894
"ENSG00000178177",-0.0227272727272727,0.900095940044223
"ENSG00000101230",-0.022729171968719,0.900087633019846
"ENSG00000105298",-0.0228962982331949,0.899356686255393
"ENSG00000037280",-0.0230614973262032,0.898634247957683
"ENSG00000221926",-0.0230614973262032,0.898634247957683
"ENSG00000171365",-0.0233957219251337,0.89717288273145
"ENSG00000103184",-0.0233976770266225,0.897164335207186
"ENSG00000163512",-0.0233976770266225,0.897164335207186
"ENSG00000160294",-0.0235648032910984,0.896433716551778
"ENSG00000125975",-0.0236645619482035,0.895997645701318
"ENSG00000081721",-0.0237299465240642,0.89571184903309
"ENSG00000153814",-0.0237299465240642,0.89571184903309
"ENSG00000162521",-0.0239010533173013,0.894964000423226
"ENSG00000033867",-0.0239150498361084,0.894902830398586
"ENSG00000080910",-0.0239168252243378,0.90198989364958
"ENSG00000135409",-0.0239310538892469,0.894832887425779
"ENSG00000197841",-0.0240641711229947,0.894251151527185
"ENSG00000005810",-0.024066182084526,0.894242363833878
"ENSG00000130703",-0.024066182084526,0.894242363833878
"ENSG00000111262",-0.0240883359871149,0.894145554394518
"ENSG00000136122",-0.0241389141639699,0.893924540493368
"ENSG00000133116",-0.0242333083490019,0.893512082620463
"ENSG00000205795",-0.0243813019678765,0.894625511213887
"ENSG00000007384",-0.0243983957219251,0.892790794875283
"ENSG00000130714",-0.0243983957219251,0.892790794875283
"ENSG00000167968",-0.0243983957219251,0.892790794875283
"ENSG00000185418",-0.0243983957219251,0.892790794875283
"ENSG00000117385",-0.0244085952941787,0.892746234405074
"ENSG00000147251",-0.0244413200888901,0.892603266638356
"ENSG00000163444",-0.0245675608779536,0.892051778228048
"ENSG00000172331",-0.0245757774537278,0.8920158854748
"ENSG00000114126",-0.0247326203208556,0.891330783735865
"ENSG00000141646",-0.0247326203208556,0.891330783735865
"ENSG00000181085",-0.0247456696117659,0.893059653355657
"ENSG00000196275",-0.0248743875624324,0.896191891901305
"ENSG00000104365",-0.02490389471523,0.890582732072665
"ENSG00000244588",-0.0249312561476031,0.892262253044331
"ENSG00000135951",-0.0250668449197861,0.889871122764298
"ENSG00000137497",-0.0250668449197861,0.889871122764298
"ENSG00000183287",-0.0250668449197861,0.889871122764298
"ENSG00000187595",-0.0250668449197861,0.889871122764298
"ENSG00000165934",-0.0252466174544584,0.88908614761825
"ENSG00000112118",-0.0252529547220446,0.889058477878785
"ENSG00000012223",-0.0252550682053074,0.889049250029497
"ENSG00000109111",-0.0252635274479514,0.889012315592808
"ENSG00000147570",-0.0253144620308038,0.888789931719253
"ENSG00000181754",-0.0254010695187166,0.888411816612794
"ENSG00000081177",-0.0254053150593348,0.888393281848791
"ENSG00000140450",-0.0255724556471825,0.887663642090998
"ENSG00000177108",-0.0256454402236984,0.887345061722175
"ENSG00000143466",-0.0256598240469208,0.889132858607572
"ENSG00000005381",-0.0256908120498372,0.88714702074632
"ENSG00000050405",-0.0257352941176471,0.886952869930369
"ENSG00000120705",-0.0257352941176471,0.886952869930369
"ENSG00000254986",-0.0257352941176471,0.886952869930369
"ENSG00000123595",-0.0257374447292848,0.886943483322279
"ENSG00000150269",-0.0257957158204093,0.88668915774565
"ENSG00000215545",-0.025854384499751,0.886433108093048
"ENSG00000175426",-0.0259045709937606,0.886214086464842
"ENSG00000257529",-0.0260263929618768,0.887558963667653
"ENSG00000111229",-0.0260695187165775,0.885494287362804
"ENSG00000118418",-0.0260695187165775,0.885494287362804
"ENSG00000129351",-0.0260716972582365,0.885484781239417
"ENSG00000177938",-0.0260924690894974,0.885394143598687
"ENSG00000029559",-0.0261142792371678,0.885298976810812
"ENSG00000136110",-0.0261945741421893,0.884948630153141
"ENSG00000170516",-0.0262245067676541,0.884818032125481
"ENSG00000142875",-0.0262475990492195,0.884717281004051
"ENSG00000236287",-0.0262519901155906,0.88469812307761
"ENSG00000102104",-0.0262541001556551,0.884688917137908
"ENSG00000258083",-0.0263270257376339,0.8843707576325
"ENSG00000167130",-0.0263929618768328,0.88598548939577
"ENSG00000115762",-0.026403743315508,0.884036073552601
"ENSG00000144426",-0.026403743315508,0.884036073552601
"ENSG00000157110",-0.026403743315508,0.884036073552601
"ENSG00000198939",-0.026403743315508,0.884036073552601
"ENSG00000073712",-0.0264081568121231,0.884016820061764
"ENSG00000128050",-0.0264103643905439,0.884007189719482
"ENSG00000018408",-0.0264125725226819,0.883997556977964
"ENSG00000090863",-0.0265730760516641,0.8832974211577
"ENSG00000134256",-0.0265730760516641,0.8832974211577
"ENSG00000115234",-0.0265819633683179,0.883258656133949
"ENSG00000101849",-0.0267379679144385,0.88257823313894
"ENSG00000135451",-0.02674020231614,0.882568488261766
"ENSG00000197037",-0.02674020231614,0.882568488261766
"ENSG00000089169",-0.0268417137711948,0.882125785057655
"ENSG00000171794",-0.0268579022561393,0.882055188434185
"ENSG00000084676",-0.027072192513369,0.881120770757642
"ENSG00000131873",-0.027072192513369,0.881120770757642
"ENSG00000134698",-0.027072192513369,0.881120770757642
"ENSG00000166387",-0.027072192513369,0.881120770757642
"ENSG00000162365",-0.0270749087572232,0.881108927519844
"ENSG00000187775",-0.0270767177440756,0.881101040075075
"ENSG00000138029",-0.0270835098469654,0.881071425622498
"ENSG00000213865",-0.0272643716942529,0.880282902707654
"ENSG00000214872",-0.0272666580965259,0.880272935153597
"ENSG00000164162",-0.0272757941859418,0.880233106618346
"ENSG00000128567",-0.0274064171122995,0.879663691041124
"ENSG00000136824",-0.0274064171122995,0.879663691041124
"ENSG00000144668",-0.0274064171122995,0.879663691041124
"ENSG00000153714",-0.0274064171122995,0.879663691041124
"ENSG00000174839",-0.0274064171122995,0.879663691041124
"ENSG00000156162",-0.0274109982100519,0.879643722047538
"ENSG00000064651",-0.027422461012464,0.879593756039533
"ENSG00000166897",-0.0274926686217009,0.88126764874883
"ENSG00000247270",-0.0275781380578305,0.87891520973086
"ENSG00000214029",-0.0276223638982758,0.878722458877145
"ENSG00000113648",-0.0277406417112299,0.87820699861836
"ENSG00000128606",-0.0277406417112299,0.87820699861836
"ENSG00000152234",-0.0277406417112299,0.87820699861836
"ENSG00000196793",-0.0279124189090162,0.877458472990081
"ENSG00000152670",-0.027985025281828,0.87714211925719
"ENSG00000164073",-0.0280748663101604,0.876750698114839
"ENSG00000175279",-0.0280748663101604,0.876750698114839
"ENSG00000186446",-0.0280748663101604,0.876750698114839
"ENSG00000197353",-0.0281041778881984,0.87864593755221
"ENSG00000130511",-0.0282258064516129,0.87812463153973
"ENSG00000179715",-0.0282443386964229,0.876012415595201
"ENSG00000011260",-0.0284090909090909,0.875294794152523
"ENSG00000175893",-0.0284090909090909,0.875294794152523
"ENSG00000184564",-0.0285809798409687,0.874546190769788
"ENSG00000248405",-0.0285923753665689,0.876553803302148
"ENSG00000100568",-0.0287433155080214,0.873839291349809
"ENSG00000102763",-0.0287433155080214,0.873839291349809
"ENSG00000141569",-0.0287433155080214,0.873839291349809
"ENSG00000163704",-0.0287433155080214,0.873839291349809
"ENSG00000196715",-0.0287457174898505,0.873828832507735
"ENSG00000206077",-0.0287457174898505,0.873828832507735
"ENSG00000100519",-0.0287481200739568,0.87381837106416
"ENSG00000184992",-0.0288020667854855,0.875655436603721
"ENSG00000130165",-0.028885289124755,0.875298934873091
"ENSG00000161203",-0.0289128437543264,0.873101173647133
"ENSG00000137460",-0.028915260306945,0.873090652852687
"ENSG00000172531",-0.0290775401069519,0.872384194321482
"ENSG00000181045",-0.0290775401069519,0.872384194321482
"ENSG00000184047",-0.0290775401069519,0.872384194321482
"ENSG00000188878",-0.0290775401069519,0.872384194321482
"ENSG00000065518",-0.0290799700188023,0.872373616832078
"ENSG00000110375",-0.0293362689324731,0.873367480178508
"ENSG00000171711",-0.0293703520832622,0.871109730475612
"ENSG00000125531",-0.0293878212950923,0.873146737303554
"ENSG00000250423",-0.0293878212950923,0.873146737303554
"ENSG00000115290",-0.0294117647058824,0.870929507678683
"ENSG00000169946",-0.0294117647058824,0.870929507678683
"ENSG00000183828",-0.0294117647058824,0.870929507678683
"ENSG00000197816",-0.0294117647058824,0.870929507678683
"ENSG00000136877",-0.0294191400806058,0.87089741159523
"ENSG00000135801",-0.0295813488122299,0.870191564423233
"ENSG00000111325",-0.0295838212388974,0.870180806480677
"ENSG00000146755",-0.0295838212388974,0.870180806480677
"ENSG00000140396",-0.0295862942856093,0.870170045863053
"ENSG00000172830",-0.0296920821114369,0.871844109530966
"ENSG00000087152",-0.0297459893048128,0.869475236028857
"ENSG00000124532",-0.0297459893048128,0.869475236028857
"ENSG00000135269",-0.0297459893048128,0.869475236028857
"ENSG00000189319",-0.0297459893048128,0.869475236028857
"ENSG00000161082",-0.0297484750767058,0.869464421552244
"ENSG00000185177",-0.0297847732407191,0.869306507195104
"ENSG00000121742",-0.0298058203863294,0.869214944324455
"ENSG00000179833",-0.0299181017048737,0.868726507245167
"ENSG00000164318",-0.030058651026393,0.870275161191094
"ENSG00000213417",-0.0300734575034054,0.86805076962734
"ENSG00000163958",-0.0300802139037433,0.868021383975723
"ENSG00000164758",-0.0300802139037433,0.868021383975723
"ENSG00000154642",-0.0300902724941946,0.867977636410428
"ENSG00000144407",-0.0300978230624605,0.867944797173186
"ENSG00000124593",-0.0302498538701334,0.867283624791985
"ENSG00000115687",-0.0302523817482868,0.867272631954264
"ENSG00000138604",-0.0302523821708499,0.86727263011669
"ENSG00000177103",-0.0302549111056231,0.867261632708529
"ENSG00000225830",-0.0302549111056231,0.867261632708529
"ENSG00000253276",-0.0304144385026738,0.866567956119224
"ENSG00000100461",-0.0304169801346093,0.866556905072852
"ENSG00000141699",-0.0304220653106265,0.866534794740518
"ENSG00000100593",-0.0305577587642832,0.865944836674471
"ENSG00000164331",-0.0305917770357645,0.865796945643122
"ENSG00000007264",-0.0306281585338423,0.86783858022328
"ENSG00000235942",-0.0307020815934543,0.865317438368444
"ENSG00000153347",-0.0307036072161602,0.865310806631815
"ENSG00000104885",-0.0307486631016043,0.865114957055493
"ENSG00000128951",-0.0307486631016043,0.865114957055493
"ENSG00000131096",-0.0307486631016043,0.865114957055493
"ENSG00000160360",-0.0307486631016043,0.865114957055493
"ENSG00000186666",-0.0307486631016043,0.865114957055493
"ENSG00000114204",-0.0307666584136882,0.865036736972302
"ENSG00000196689",-0.0309209426709009,0.864366162455233
"ENSG00000196562",-0.0310828877005348,0.86366239137681
"ENSG00000083093",-0.0310854851925128,0.863651104187122
"ENSG00000134318",-0.0310854851925128,0.863651104187122
"ENSG00000204538",-0.0312372630240227,0.862991611999188
"ENSG00000198168",-0.0312526114569886,0.862924926333051
"ENSG00000140465",-0.031356013196631,0.864726263240096
"ENSG00000151718",-0.0314197377214645,0.862198858572932
"ENSG00000167311",-0.0314223633628614,0.862187452548534
"ENSG00000137161",-0.0314249905406472,0.862176039877265
"ENSG00000172262",-0.0314328747115111,0.86214179057013
"ENSG00000175189",-0.0314381341233627,0.862118943509247
"ENSG00000180532",-0.0315146934918496,0.861786379479083
"ENSG00000145685",-0.031524926686217,0.864004269612446
"ENSG00000170043",-0.0315868639859404,0.861472901479838
"ENSG00000224531",-0.0315974281547929,0.861427016952831
"ENSG00000254505",-0.0315974281547929,0.861427016952831
"ENSG00000066379",-0.0316000708535936,0.861415538695357
"ENSG00000181273",-0.0317407500753465,0.860804554942392
"ENSG00000087460",-0.0317513368983957,0.860758578524187
"ENSG00000138073",-0.0317513368983957,0.860758578524187
"ENSG00000144218",-0.0317513368983957,0.860758578524187
"ENSG00000203867",-0.0317513368983957,0.860758578524187
"ENSG00000204130",-0.031891495601173,0.862437800954749
"ENSG00000223802",-0.031891495601173,0.862437800954749
"ENSG00000111231",-0.0319264531556575,0.859998149447431
"ENSG00000087077",-0.0320855614973262,0.859307340515173
"ENSG00000163875",-0.0320855614973262,0.859307340515173
"ENSG00000176155",-0.0320855614973262,0.859307340515173
"ENSG00000189079",-0.0320855614973262,0.859307340515173
"ENSG00000187626",-0.0320962906604742,0.859260760830329
"ENSG00000198839",-0.0320989746334404,0.859249108678897
"ENSG00000129691",-0.0322580649667074,0.858558488939056
"ENSG00000164100",-0.0322580649667074,0.858558488939056
"ENSG00000186487",-0.0322634588409975,0.858535075639505
"ENSG00000104863",-0.0322742547117501,0.858488214139639
"ENSG00000106546",-0.0324197860962567,0.857856554220974
"ENSG00000140526",-0.0324197860962567,0.857856554220974
"ENSG00000163521",-0.0324197860962567,0.857856554220974
"ENSG00000214314",-0.0324224953083198,0.857844796059828
"ENSG00000184647",-0.0324726152745086,0.857627277472694
"ENSG00000124900",-0.032596833647892,0.857088219185042
"ENSG00000068024",-0.0326276236362543,0.859293641405012
"ENSG00000108219",-0.0327540106951872,0.856406224213992
"ENSG00000144868",-0.0327540106951872,0.856406224213992
"ENSG00000186787",-0.0327540106951872,0.856406224213992
"ENSG00000203880",-0.0327649633825674,0.85635870403435
"ENSG00000106723",-0.0328109248926378,0.858511049961793
"ENSG00000212126",-0.0329900694257381,0.855382151363578
"ENSG00000167522",-0.0330063296806642,0.857676928656825
"ENSG00000029153",-0.0330882352941176,0.854956355062533
"ENSG00000182247",-0.0330882352941176,0.854956355062533
"ENSG00000187535",-0.0330882352941176,0.854956355062533
"ENSG00000136950",-0.0330910003662233,0.854944362091101
"ENSG00000111837",-0.033096531665947,0.854920371232032
"ENSG00000129465",-0.0332581266306991,0.854219543131952
"ENSG00000164185",-0.0332581266306991,0.854219543131952
"ENSG00000103995",-0.0332664679241373,0.854183370383652
"ENSG00000167113",-0.0332720322744186,0.854159240254179
"ENSG00000179195",-0.0333577712609971,0.856177115628905
"ENSG00000064199",-0.0334224598930481,0.853506951330767
"ENSG00000110013",-0.0334224598930481,0.853506951330767
"ENSG00000132004",-0.0337566844919786,0.852058017578684
"ENSG00000138760",-0.0337566844919786,0.852058017578684
"ENSG00000163254",-0.033899664565095,0.851438313625827
"ENSG00000154764",-0.0339214496995526,0.85134390018527
"ENSG00000198216",-0.0339379783884813,0.851272268727025
"ENSG00000065320",-0.0340909090909091,0.85060955836206
"ENSG00000103723",-0.0340909090909091,0.85060955836206
"ENSG00000150281",-0.0340909090909091,0.85060955836206
"ENSG00000174516",-0.0340909090909091,0.85060955836206
"ENSG00000142494",-0.034094033687322,0.853036643679021
"ENSG00000130299",-0.0340966075295767,0.850584866666544
"ENSG00000108654",-0.0341080129848312,0.850535446525262
"ENSG00000147488",-0.0341537495296612,0.850337274467714
"ENSG00000179454",-0.034350188168445,0.849486227048853
"ENSG00000187033",-0.0344095351798943,0.849229145815319
"ENSG00000062822",-0.0344251336898396,0.84916157823241
"ENSG00000104774",-0.0344251336898396,0.84916157823241
"ENSG00000115677",-0.0344251336898396,0.84916157823241
"ENSG00000138944",-0.0344251336898396,0.84916157823241
"ENSG00000162614",-0.034430887995553,0.849136652750352
"ENSG00000137563",-0.0344366451878005,0.849111714908408
"ENSG00000182645",-0.034459274484249,0.8490136952863
"ENSG00000109132",-0.0345681339114648,0.848542197751565
"ENSG00000157502",-0.0345951367465061,0.848425249655046
"ENSG00000121210",-0.0345980282285411,0.848412726960899
"ENSG00000101181",-0.0346009204357126,0.848400201162651
"ENSG00000164151",-0.0346096014110787,0.848362605130478
"ENSG00000179958",-0.0347593582887701,0.847714081736952
"ENSG00000185100",-0.0347593582887701,0.847714081736952
"ENSG00000132670",-0.0348059214151895,0.847512459689552
"ENSG00000196700",-0.0348240469208211,0.849925008118192
"ENSG00000231887",-0.0349293892754579,0.846977879981764
"ENSG00000125812",-0.0349439936952437,0.846914651539973
"ENSG00000101180",-0.0350088902666937,0.846633699363667
"ENSG00000104826",-0.0350879298231237,0.853954854043832
"ENSG00000119950",-0.0350935828877005,0.846267073418568
"ENSG00000123268",-0.0350935828877005,0.846267073418568
"ENSG00000174928",-0.0350935828877005,0.846267073418568
"ENSG00000177889",-0.0350935828877005,0.846267073418568
"ENSG00000198865",-0.0350935828877005,0.846267073418568
"ENSG00000105708",-0.0350965155399338,0.846254378824615
"ENSG00000135974",-0.0350994489275054,0.84624168108555
"ENSG00000138039",-0.0351848384265317,0.845872072666774
"ENSG00000171989",-0.0351901262905518,0.845849185208434
"ENSG00000154252",-0.0352632630956412,0.850619910868078
"ENSG00000146242",-0.0352636418044096,0.84553100087697
"ENSG00000187747",-0.0353378321527051,0.845209920058738
"ENSG00000244414",-0.0353929564822339,0.850076670917622
"ENSG00000005884",-0.035427807486631,0.844820557815759
"ENSG00000142634",-0.035427807486631,0.844820557815759
"ENSG00000111110",-0.0355978943333614,0.844084616878061
"ENSG00000129292",-0.0356038456657332,0.844058868671445
"ENSG00000204361",-0.0356217175880496,0.843981547451201
"ENSG00000134917",-0.0357620320855615,0.843374539462612
"ENSG00000204262",-0.0357620320855615,0.843374539462612
"ENSG00000120129",-0.0357650205978373,0.843361611960038
"ENSG00000162972",-0.0357680098594579,0.843348681256135
"ENSG00000203863",-0.0357799744056562,0.843296926400806
"ENSG00000138138",-0.0358009412837555,0.843206231847091
"ENSG00000115317",-0.0359321468623131,0.842638732517995
"ENSG00000232112",-0.0359381540757401,0.842612751565919
"ENSG00000006747",-0.036096256684492,0.841929022888753
"ENSG00000101350",-0.036096256684492,0.841929022888753
"ENSG00000164031",-0.036096256684492,0.841929022888753
"ENSG00000185022",-0.036096256684492,0.841929022888753
"ENSG00000176358",-0.0361993040489647,0.841483446428033
"ENSG00000114784",-0.0362663993912649,0.84119335232525
"ENSG00000166262",-0.0362663993912649,0.84119335232525
"ENSG00000203879",-0.0362903225806452,0.846319779833377
"ENSG00000137707",-0.0363240549944826,0.840944088346996
"ENSG00000011052",-0.0364304812834225,0.840484012619311
"ENSG00000115461",-0.0364304812834225,0.840484012619311
"ENSG00000127578",-0.0364304812834225,0.840484012619311
"ENSG00000127990",-0.0364304812834225,0.840484012619311
"ENSG00000177733",-0.0364335256557408,0.840470852705537
"ENSG00000124237",-0.0365659294429174,0.839898551668515
"ENSG00000163959",-0.0366037110243985,0.839735259614652
"ENSG00000168481",-0.0366067698729414,0.839722039553355
"ENSG00000169918",-0.0366113858566782,0.839702089778741
"ENSG00000147400",-0.036612892941268,0.839695576345906
"ENSG00000100023",-0.0367647058823529,0.83903951317488
"ENSG00000167632",-0.0367647058823529,0.83903951317488
"ENSG00000178982",-0.0367647058823529,0.83903951317488
"ENSG00000189120",-0.0367647058823529,0.83903951317488
"ENSG00000256632",-0.0367647058823529,0.83903951317488
"ENSG00000115414",-0.0367769997151267,0.838986389737449
"ENSG00000128276",-0.0367802273586224,0.838972442736588
"ENSG00000159842",-0.0368435525330737,0.84132867898074
"ENSG00000169474",-0.036867088192577,0.838597125635509
"ENSG00000141371",-0.0368788966393985,0.838546105193866
"ENSG00000163673",-0.0369410782736075,0.838277449312331
"ENSG00000243489",-0.0369656672376145,0.838171217584229
"ENSG00000124333",-0.0370989304812834,0.837595529071474
"ENSG00000134684",-0.0370989304812834,0.837595529071474
"ENSG00000152147",-0.0370989304812834,0.837595529071474
"ENSG00000157036",-0.0370989304812834,0.837595529071474
"ENSG00000163053",-0.0370989304812834,0.837595529071474
"ENSG00000167992",-0.0370989304812834,0.837595529071474
"ENSG00000104140",-0.0371020307136443,0.837582137252669
"ENSG00000165156",-0.0371113360761733,0.837541941911955
"ENSG00000054179",-0.0372101550458406,0.839770073801645
"ENSG00000166145",-0.0372101550458406,0.839770073801645
"ENSG00000187242",-0.0372277467028495,0.837039129956452
"ENSG00000180638",-0.0373943686763192,0.836319550479691
"ENSG00000100473",-0.0374331550802139,0.836152064820494
"ENSG00000152291",-0.0374331550802139,0.836152064820494
"ENSG00000077274",-0.0376034095070719,0.835416963638039
"ENSG00000143869",-0.0376065524223273,0.835403394873025
"ENSG00000169154",-0.0377404643002899,0.834825306532127
"ENSG00000112200",-0.0377673796791444,0.834709124928681
"ENSG00000143502",-0.0377673796791444,0.834709124928681
"ENSG00000198373",-0.0377705357715478,0.834695501719725
"ENSG00000151883",-0.0377831680581122,0.834640975182741
"ENSG00000255307",-0.0378693628365774,0.834268940574117
"ENSG00000182149",-0.0379376620360236,0.833974172049512
"ENSG00000072310",-0.0381016042780749,0.833266713898084
"ENSG00000134363",-0.0381016042780749,0.833266713898084
"ENSG00000147642",-0.0381016042780749,0.833266713898084
"ENSG00000145839",-0.0381910597860605,0.832880741611482
"ENSG00000256394",-0.0382223581241816,0.832745708198223
"ENSG00000145107",-0.0382751128196557,0.832518114190556
"ENSG00000077279",-0.0382783129457883,0.832504308653739
"ENSG00000137177",-0.0384358288770053,0.831824836226014
"ENSG00000254870",-0.0384358288770053,0.831824836226014
"ENSG00000167523",-0.0384390408294513,0.831810982150471
"ENSG00000087303",-0.0386061670939271,0.831090187094164
"ENSG00000167157",-0.0386061670939271,0.831090187094164
"ENSG00000004766",-0.0386255395968243,0.831006644592285
"ENSG00000137038",-0.0387700534759358,0.830383496405009
"ENSG00000143811",-0.0387700534759358,0.830383496405009
"ENSG00000171953",-0.0387700534759358,0.830383496405009
"ENSG00000251184",-0.0387700534759358,0.830383496405009
"ENSG00000159398",-0.0388374353389036,0.830092978426058
"ENSG00000107815",-0.0389404196228789,0.829649002714571
"ENSG00000166446",-0.0389404196228789,0.829649002714571
"ENSG00000128512",-0.0389436742862322,0.829634972372397
"ENSG00000163516",-0.0389567011052238,0.8295788163203
"ENSG00000234188",-0.0390187214023349,0.829311470384844
"ENSG00000159337",-0.0390192192736792,0.829309324326637
"ENSG00000125878",-0.0391042780748663,0.828942698922794
"ENSG00000145715",-0.0391042780748663,0.828942698922794
"ENSG00000163421",-0.0391075458873548,0.82892861451288
"ENSG00000130921",-0.0391238945130793,0.828858152030252
"ENSG00000129152",-0.039247066284251,0.828327324525313
"ENSG00000229544",-0.0393180875579214,0.828021281391597
"ENSG00000234511",-0.0393404809649944,0.827924789414935
"ENSG00000100225",-0.0394385026737968,0.827502448262241
"ENSG00000131507",-0.0394385026737968,0.827502448262241
"ENSG00000157613",-0.0394385026737968,0.827502448262241
"ENSG00000158195",-0.0394385026737968,0.827502448262241
"ENSG00000170365",-0.0394385026737968,0.827502448262241
"ENSG00000116273",-0.0394417984163065,0.827488248887417
"ENSG00000120328",-0.0394450949851966,0.827474046005847
"ENSG00000197808",-0.0396089246807824,0.826768272583408
"ENSG00000169594",-0.0396122352181847,0.826754012256697
"ENSG00000182359",-0.039652026524268,0.826582613211176
"ENSG00000105550",-0.0396797731942691,0.826463100476305
